tre200h0;gls;str.diffus;ground_temp
18.8;119;118;5
19.3;238;212;5
19.9;504;257;5
20.8;733;228;5
21.1;807;219;5
21.9;803;142;5
22.4;793;131;5
23.6;733;125;5
24.3;621;110;5
24.4;467;84;5
24.1;296;65;5
23.1;114;44;5
21.2;11;10;5
20.0;2;1;5
19.4;2;1;5
19.0;2;1;5
18.4;2;1;5
18.4;2;1;5
17.9;2;1;5
17.6;2;1;5
17.2;2;1;5
16.9;2;1;5
16.9;6;5;5
17.1;66;34;5
19.3;229;71;5
20.3;397;99;5
20.8;555;119;5
21.5;685;127;5
22.4;769;138;5
23.4;802;124;5
24.6;790;120;5
25.5;727;117;5
26.6;612;99;5
27.0;436;103;5
26.4;201;126;5
24.3;57;49;5
23.2;9;8;5
22.5;2;1;5
21.9;2;1;5
21.4;2;1;5
21.4;3;2;5
20.3;2;1;5
20.3;2;1;5
20.3;2;1;5
21.4;2;1;5
21.1;2;1;5
20.1;4;2;5
19.8;17;15;5
20.1;72;69;5
20.7;153;144;5
21.0;292;241;5
21.4;367;320;5
23.1;818;368;5
24.3;818;293;5
24.5;747;279;5
25.7;718;211;5
25.6;555;212;5
24.8;447;241;5
23.6;208;127;5
22.4;36;33;5
20.5;7;6;5
19.3;2;1;5
19.4;2;1;5
19.1;2;1;5
18.6;2;1;5
18.4;2;1;5
17.9;2;1;5
17.6;2;1;5
17.4;2;1;5
17.1;2;1;5
16.9;5;4;5
16.7;64;29;5
17.7;228;50;5
19.2;417;61;5
20.3;580;85;5
21.3;719;94;5
22.2;808;110;5
22.8;836;103;5
23.5;808;97;5
23.5;686;113;5
23.6;616;101;5
23.1;447;76;5
22.1;274;63;5
20.9;99;38;5
19.5;9;8;5
18.6;2;1;5
18.2;2;1;5
17.7;2;1;5
17.1;2;1;5
16.7;2;1;5
16.4;2;1;5
16.2;2;1;5
15.9;2;1;5
15.7;2;1;5
15.7;5;4;5
15.8;51;37;5
16.5;228;81;5
17.2;399;102;5
18.1;554;124;5
19.4;685;142;5
20.5;785;171;5
21.1;798;156;5
21.7;777;142;5
21.8;706;137;5
21.7;594;128;5
21.1;442;105;5
19.7;268;87;5
18.3;102;50;5
17.5;10;9;5
17.3;2;1;5
17.2;2;1;5
17.1;2;1;5
16.4;3;1;5
16.2;2;1;5
16.0;2;1;5
15.5;2;1;5
14.8;2;1;5
14.7;2;1;5
15.1;3;2;5
15.3;15;14;5
15.5;45;43;5
16.0;81;80;5
16.6;147;146;5
17.6;264;261;5
18.2;430;415;5
18.4;485;457;5
19.3;668;389;5
20.1;744;304;5
20.4;471;264;5
20.6;304;138;5
20.3;178;68;5
19.5;90;40;5
18.0;8;7;5
17.3;2;1;5
16.8;2;1;5
16.3;2;1;5
15.8;2;1;5
15.2;3;1;5
14.6;2;1;5
14.4;2;1;5
14.1;2;1;5
14.1;2;1;5
14.5;3;2;5
15.6;41;34;5
16.6;133;122;5
17.0;270;220;5
17.7;554;114;5
18.5;680;102;5
19.6;765;112;5
21.4;794;96;5
21.4;770;99;5
22.7;691;105;5
23.7;580;117;5
24.2;452;134;5
22.7;197;152;5
20.7;36;32;5
19.8;6;4;5
19.0;2;1;5
18.4;2;1;5
18.0;2;1;5
17.0;3;1;5
16.5;2;1;5
15.7;3;1;5
15.3;2;1;5
15.2;2;1;5
15.1;2;1;5
15.0;3;2;5
15.1;27;26;5
15.4;135;97;5
16.5;347;221;5
17.9;659;283;5
18.9;684;182;5
19.9;752;207;5
20.4;681;244;5
20.2;379;200;5
20.8;488;153;5
20.9;376;139;5
21.3;467;112;5
20.1;166;131;5
19.7;125;75;5
17.9;9;7;5
16.7;3;1;5
16.0;2;1;5
15.4;2;1;5
15.3;2;1;5
14.9;2;1;5
14.9;2;1;5
14.4;2;1;5
14.0;2;1;5
13.5;2;1;5
13.3;4;3;5
13.1;51;21;5
14.5;231;44;5
15.9;409;57;5
17.2;566;71;5
18.3;705;89;5
19.3;785;98;5
20.2;808;82;5
20.8;742;95;5
20.7;403;116;5
21.0;549;100;5
20.7;368;86;5
19.8;226;68;5
18.4;53;44;5
17.1;7;6;5
16.3;3;1;5
15.6;3;1;5
15.0;2;1;5
14.9;2;1;5
14.8;2;1;5
14.5;2;1;5
14.2;2;1;5
14.2;2;1;5
13.8;3;1;5
12.7;4;2;5
13.3;49;20;5
15.0;219;41;5
16.6;397;59;5
17.5;401;112;5
17.9;737;147;5
18.7;807;136;5
19.6;834;210;5
20.6;679;203;5
21.4;628;94;5
21.3;578;82;5
20.5;419;64;5
19.7;246;51;5
18.3;76;31;5
16.9;6;4;5
15.9;2;1;5
15.3;2;1;5
15.0;2;1;5
14.8;2;1;5
14.6;2;1;5
14.4;2;1;5
14.4;2;1;5
13.9;2;1;5
13.8;2;1;5
13.0;4;2;5
13.3;49;22;5
14.8;214;47;5
16.4;388;60;5
17.8;529;80;5
18.6;590;112;5
20.0;754;127;5
20.9;745;104;5
21.7;700;90;5
22.1;689;85;5
22.3;572;77;5
21.9;415;63;5
20.8;239;51;5
19.9;72;31;5
18.4;6;4;5
17.5;2;1;5
16.9;2;1;5
16.3;2;1;5
16.1;2;1;5
15.6;2;1;5
15.2;3;1;5
14.8;2;1;5
14.4;2;1;5
14.0;2;1;5
13.6;3;2;5
13.5;48;22;5
15.1;212;48;5
16.4;294;89;5
17.9;390;117;5
18.5;399;159;5
20.4;745;135;5
21.5;786;131;5
22.1;765;120;5
22.3;656;105;5
22.4;574;83;5
22.1;413;67;5
21.1;235;54;5
19.8;70;32;5
18.4;5;4;5
17.5;2;1;5
16.8;2;1;5
16.3;2;1;5
15.6;2;1;5
15.3;2;1;5
14.6;3;1;5
13.8;2;1;5
13.5;2;1;5
13.3;2;1;5
13.1;3;2;5
13.2;45;21;5
14.4;205;50;5
15.3;396;82;5
16.9;546;88;5
17.4;683;134;5
17.6;742;105;5
18.3;767;97;5
19.5;748;93;5
20.6;668;92;5
21.2;556;84;5
22.6;398;64;5
22.8;226;51;5
21.4;66;31;5
19.8;5;4;5
19.1;2;1;5
18.4;2;1;5
17.6;3;1;5
16.8;3;1;5
16.1;2;1;5
15.6;2;1;5
15.1;2;1;5
14.6;2;1;5
14.3;2;1;5
14.1;3;2;5
14.0;44;24;5
15.7;194;52;5
17.0;373;69;5
17.5;528;81;5
18.3;653;92;5
19.2;735;101;5
20.0;766;95;5
21.5;746;93;5
22.3;666;91;5
23.2;554;84;5
23.9;395;66;5
23.0;218;53;5
21.5;52;26;5
20.7;4;2;5
20.6;2;1;5
19.5;3;2;5
19.1;2;1;5
18.5;2;1;5
17.8;2;1;5
16.9;3;1;5
16.4;2;1;5
16.2;2;1;5
16.0;2;1;5
15.5;3;2;5
15.9;59;44;5
17.1;120;81;5
18.5;363;111;5
19.0;491;133;5
19.9;645;162;5
20.4;755;253;5
21.0;592;331;5
21.8;641;293;5
21.6;485;411;5
21.2;267;257;5
21.5;257;180;5
20.9;109;86;5
20.3;36;35;5
19.2;4;2;5
18.7;2;1;5
18.3;2;1;5
18.2;2;1;5
17.9;2;1;5
17.7;2;1;5
17.0;2;1;5
16.6;2;1;5
16.3;2;1;5
16.2;2;1;5
16.4;3;2;5
16.7;21;20;5
17.4;87;86;5
18.1;233;161;5
19.1;531;121;5
19.7;641;122;5
20.6;723;142;5
21.6;782;162;5
22.0;614;258;5
23.4;687;152;5
24.2;541;94;5
22.3;327;91;5
22.1;89;75;5
21.3;26;24;5
20.9;3;2;5
20.5;2;1;5
20.2;2;1;5
19.4;3;1;5
18.5;2;1;5
18.2;2;1;5
17.4;3;1;5
16.9;2;1;5
16.6;2;1;5
16.3;2;1;5
16.1;3;2;5
16.2;38;21;5
18.2;187;47;5
19.3;363;64;5
20.0;516;72;5
20.5;640;82;5
21.1;715;97;5
22.1;741;93;5
23.2;723;90;5
24.1;633;145;5
24.5;536;139;5
24.0;241;173;5
22.9;85;71;5
21.3;14;13;5
21.4;3;1;5
20.9;2;1;5
19.7;3;1;5
19.0;2;1;5
18.6;2;1;5
18.2;2;1;5
17.3;3;1;5
16.9;2;1;5
16.4;2;1;5
16.1;2;1;5
15.9;3;2;5
16.0;36;18;5
17.7;183;42;5
19.1;358;60;5
19.7;510;71;5
20.3;631;83;5
21.3;708;95;5
22.5;740;90;5
23.3;720;89;5
24.4;638;91;5
25.2;522;99;5
25.2;361;72;5
25.1;166;53;5
23.7;31;25;5
21.8;4;3;5
21.2;2;1;5
21.4;2;1;5
19.8;3;2;5
18.9;2;1;5
18.6;2;1;5
17.7;2;1;5
17.2;2;1;5
16.8;2;1;5
16.4;2;1;5
16.0;2;1;5
15.9;35;19;5
17.9;176;46;5
19.3;350;73;5
19.8;500;102;5
20.4;552;184;5
21.2;629;313;5
21.7;570;255;5
22.7;704;175;5
23.5;609;179;5
24.2;492;149;5
24.7;368;92;5
24.1;195;95;5
23.3;50;38;5
21.6;3;2;5
20.8;2;1;5
20.0;3;2;5
19.5;2;1;5
19.1;2;1;5
18.5;2;1;5
18.0;2;1;5
17.5;2;1;5
16.9;2;1;5
16.6;2;1;5
16.3;3;2;5
16.3;37;27;5
17.7;159;70;5
19.2;316;97;5
20.1;482;107;5
20.5;609;126;5
21.2;687;147;5
22.3;720;127;5
23.1;705;109;5
24.0;625;103;5
25.2;503;94;5
25.8;350;77;5
25.4;163;56;5
23.3;38;26;5
22.4;3;1;5
21.6;2;1;5
21.8;2;1;5
20.9;3;2;5
20.4;2;1;5
20.8;2;1;5
19.9;3;1;5
19.5;2;1;5
18.8;2;1;5
18.5;2;1;5
18.4;2;1;5
18.5;8;7;5
19.2;30;29;5
19.9;86;81;5
19.7;103;100;5
19.1;130;128;5
20.4;373;328;5
21.3;501;422;5
20.9;306;297;5
20.7;185;179;5
20.7;47;45;5
20.9;47;45;5
20.7;80;76;5
19.8;25;24;5
19.1;2;1;5
18.9;2;1;5
18.6;2;1;5
18.2;2;1;5
18.1;2;1;5
18.0;2;1;5
17.5;2;1;5
17.3;2;1;5
17.3;2;1;5
17.5;2;1;5
17.6;2;1;5
17.6;12;11;5
17.7;18;17;5
18.4;70;68;5
18.8;78;77;5
18.8;93;91;5
18.9;113;111;5
19.0;99;98;5
19.0;88;87;5
18.2;54;53;5
18.5;115;112;5
18.7;173;165;5
18.6;107;100;5
18.3;44;40;5
17.2;3;1;5
16.9;2;1;5
17.1;2;1;5
17.1;2;1;5
17.0;2;1;5
17.1;2;1;5
17.0;2;1;5
16.9;2;1;5
16.9;2;1;5
16.7;2;1;5
16.2;3;1;5
16.3;32;26;5
17.5;87;85;5
18.2;184;183;5
18.8;308;281;5
19.5;477;329;5
20.5;661;195;5
21.3;721;106;5
22.0;716;142;5
21.7;414;260;5
22.7;447;183;5
23.0;333;139;5
22.3;113;85;5
21.7;34;27;5
20.0;3;2;5
20.0;2;1;5
19.3;2;1;5
18.9;2;1;5
18.1;3;2;5
16.6;3;2;5
16.5;2;1;5
16.0;2;1;5
15.7;2;1;5
15.4;2;1;5
15.1;3;1;5
14.8;28;18;5
16.5;158;52;5
17.9;326;79;5
18.5;492;109;5
19.0;579;119;5
20.0;672;112;5
20.9;715;101;5
21.6;688;93;5
22.5;603;88;5
23.1;499;80;5
23.8;335;63;5
23.8;158;48;5
21.5;29;22;5
19.8;3;2;5
19.3;2;1;5
18.9;2;1;5
18.2;2;1;5
17.6;2;1;5
17.1;2;1;5
16.7;2;1;5
16.2;2;1;5
15.9;2;1;5
15.5;2;1;5
15.3;2;1;5
15.3;24;15;5
16.7;154;44;5
18.5;330;65;5
19.1;479;73;5
19.7;603;87;5
20.6;678;101;5
21.8;705;108;5
23.1;677;108;5
23.9;565;123;5
24.5;471;123;5
24.6;284;124;5
23.7;170;94;5
22.4;34;27;5
21.4;2;1;5
20.6;2;1;5
20.2;2;1;5
19.9;2;1;5
19.5;2;1;5
18.7;3;1;5
18.4;2;1;5
18.4;2;1;5
17.7;2;1;5
17.4;2;1;5
17.1;2;1;5
16.9;27;19;5
18.4;148;53;5
20.1;320;104;5
20.7;396;176;5
21.1;394;303;5
21.1;354;344;5
21.6;304;293;5
21.8;218;215;5
22.2;382;294;5
23.0;344;257;5
22.2;215;189;5
21.8;49;48;5
20.9;8;7;5
19.9;2;1;5
19.6;2;1;5
19.8;2;1;5
19.6;2;1;5
19.4;3;2;5
19.2;2;1;5
19.0;2;1;5
18.9;2;1;5
18.8;2;1;5
18.9;2;1;5
18.1;2;1;5
18.3;7;6;5
18.6;33;32;5
18.9;25;24;5
19.0;178;156;5
20.0;249;188;5
19.8;138;135;5
20.5;303;291;5
21.8;463;339;5
22.9;502;283;5
22.3;318;199;5
22.3;205;137;5
21.9;64;62;5
20.2;6;5;5
18.9;2;1;5
18.6;3;1;5
18.0;2;1;5
17.8;2;1;5
17.4;2;1;5
17.4;2;1;5
17.3;2;1;5
17.3;2;1;5
17.1;2;1;5
17.1;2;1;5
17.2;2;1;5
17.1;4;3;5
17.0;12;10;5
17.4;34;32;5
17.7;84;83;5
17.9;133;130;5
18.1;222;180;5
18.9;372;311;5
19.6;596;416;5
19.7;351;285;5
20.0;249;227;5
19.6;141;135;5
19.4;52;50;5
18.9;15;14;5
18.0;3;1;5
17.7;2;1;5
17.8;2;1;5
17.9;2;1;5
17.8;2;1;5
17.3;3;1;5
16.3;3;2;5
15.9;2;1;5
15.9;2;1;5
15.3;3;1;5
14.8;2;1;5
15.3;16;14;5
16.3;139;54;5
17.6;334;83;5
18.5;463;181;5
18.4;280;243;5
18.8;478;322;5
20.0;819;362;5
20.2;740;188;5
20.5;590;93;5
20.7;466;77;5
21.0;307;59;5
20.7;130;40;5
19.2;12;10;5
18.4;3;1;5
18.0;3;1;5
16.7;3;1;5
16.3;2;1;5
15.8;3;1;5
15.4;2;1;5
15.2;2;1;5
14.8;2;1;5
14.5;2;1;5
14.2;2;1;5
13.8;2;1;5
14.2;17;15;5
15.3;64;62;5
16.5;135;134;5
17.3;301;261;5
18.1;531;199;5
18.5;657;97;5
19.2;689;96;5
19.9;667;104;5
20.6;593;143;5
20.8;389;121;5
20.8;207;139;5
20.9;139;110;5
19.8;23;21;5
18.9;2;1;5
18.7;2;1;5
17.6;3;2;5
17.3;2;1;5
17.0;3;1;5
16.3;3;1;5
16.4;2;1;5
15.9;3;2;5
14.7;2;1;5
14.5;3;1;5
13.9;2;1;5
14.0;8;7;5
13.5;19;17;5
13.0;19;18;5
12.3;19;18;5
12.3;66;65;5
12.9;121;120;5
12.5;118;117;5
12.6;203;201;5
12.5;129;128;5
12.7;106;105;5
12.8;63;61;5
12.8;22;21;5
12.6;8;7;5
12.6;2;1;5
12.7;2;1;5
12.7;2;1;5
12.6;2;1;5
12.4;2;1;5
12.3;2;1;5
12.4;2;1;5
12.7;2;1;5
12.7;2;1;5
12.4;2;1;5
12.2;2;1;5
12.0;9;8;5
12.3;47;46;5
13.1;133;130;5
13.8;206;201;5
14.1;186;182;5
14.1;137;136;5
14.0;145;144;5
13.9;127;126;5
13.9;163;162;5
13.7;134;133;5
13.7;98;97;5
13.5;44;43;5
13.1;8;7;5
12.9;2;1;5
12.5;2;1;5
12.6;2;1;5
12.2;2;1;5
12.2;2;1;5
11.8;2;1;5
11.4;2;1;5
11.6;2;1;5
11.7;2;1;5
11.8;3;1;5
11.5;2;1;5
11.5;11;10;5
13.0;136;41;5
14.1;319;74;5
15.0;448;121;5
15.7;407;204;5
16.1;270;196;5
16.9;324;220;5
17.6;780;250;5
18.6;575;178;5
18.6;331;170;5
18.4;102;99;5
18.1;75;41;5
16.8;14;11;5
16.0;2;1;5
15.3;2;1;5
14.9;2;1;5
14.1;3;1;5
13.7;2;1;5
12.8;3;1;5
12.5;2;1;5
12.3;2;1;5
12.3;2;1;5
12.7;2;1;5
12.7;2;1;5
12.6;15;13;5
13.3;110;85;5
13.7;280;72;5
14.4;463;78;5
15.1;581;90;5
16.5;547;109;5
16.7;678;107;5
16.9;626;207;5
17.1;636;229;5
17.8;413;212;5
18.4;257;180;5
17.8;101;61;5
16.2;14;11;5
15.4;2;1;5
14.7;2;1;5
13.8;2;1;5
13.5;2;1;5
13.7;2;1;5
14.1;2;1;5
14.2;2;1;5
14.0;2;1;5
14.1;2;1;5
14.1;2;1;5
14.2;2;1;5
14.3;7;5;5
14.7;37;36;5
15.0;107;107;5
15.4;247;244;5
16.6;571;217;5
16.9;621;105;5
17.4;648;109;5
18.3;628;103;5
18.8;560;95;5
19.4;434;71;5
19.5;273;52;5
19.3;105;33;5
17.7;12;9;5
17.2;2;1;5
16.7;2;1;5
16.2;2;1;5
15.7;2;1;5
15.4;2;1;5
14.9;2;1;5
14.7;2;1;5
14.3;2;1;5
14.1;2;1;5
13.9;2;1;5
13.7;2;1;5
13.6;11;9;5
14.8;121;31;5
16.5;299;50;5
17.2;448;56;5
17.8;565;68;5
18.5;636;72;5
19.3;669;71;5
20.1;641;68;5
21.0;551;68;5
21.2;429;62;5
21.1;267;46;5
21.4;100;31;5
18.8;11;9;5
17.8;2;1;5
17.3;2;1;5
17.0;2;1;5
16.5;3;1;5
16.0;2;1;5
16.0;2;1;5
15.7;2;1;5
15.5;2;1;5
15.4;2;1;5
15.0;2;1;5
14.9;2;1;5
14.9;16;14;5
15.9;108;83;5
17.2;154;148;5
17.8;277;237;5
18.7;504;202;5
19.4;605;180;5
19.6;640;142;5
20.2;614;138;5
20.5;531;229;5
20.2;259;210;5
20.9;199;113;5
20.2;34;32;5
20.0;7;5;5
19.1;3;2;5
18.4;2;1;5
18.6;2;1;5
18.0;2;1;5
18.0;2;1;5
17.6;2;1;5
17.4;2;1;5
17.1;2;1;5
16.8;2;1;5
17.0;2;1;5
17.0;2;1;5
17.0;5;4;5
16.9;21;20;5
16.9;52;50;5
17.0;168;165;5
17.6;176;175;5
17.9;237;202;5
18.7;339;311;5
19.2;434;308;5
19.5;536;155;5
19.5;408;113;5
19.6;235;80;5
19.0;91;49;5
17.4;6;5;5
16.7;2;1;5
16.4;2;1;5
15.8;2;1;5
15.6;2;1;5
15.3;2;1;5
14.9;2;1;5
14.6;2;1;5
14.2;2;1;5
14.1;2;1;5
13.9;2;1;5
13.9;2;1;5
13.5;13;12;5
15.1;96;83;5
15.6;149;143;5
16.3;320;202;5
16.7;353;259;5
17.2;446;312;5
17.9;544;329;5
18.4;520;372;5
18.8;432;288;5
19.8;380;129;5
19.9;160;108;5
19.2;52;50;5
18.3;6;5;5
17.7;2;1;5
17.4;2;1;5
17.5;2;1;5
17.9;2;1;5
17.2;3;2;5
16.0;2;1;5
15.7;2;1;5
15.7;2;1;5
15.7;2;1;5
15.7;2;1;5
15.4;2;1;5
15.0;8;7;5
15.0;59;57;5
15.9;198;116;5
17.4;411;101;5
17.9;493;210;5
17.4;470;295;5
17.7;477;303;5
18.2;481;287;5
18.8;415;280;5
19.2;371;205;5
18.9;226;132;5
18.1;47;44;5
17.3;5;4;5
17.0;2;1;5
16.8;2;1;5
16.3;2;1;5
16.4;2;1;5
16.1;3;1;5
15.8;2;1;5
14.7;3;2;5
14.8;2;1;5
13.9;2;1;5
13.4;2;1;5
13.2;2;1;5
12.9;5;4;5
13.3;51;49;5
14.9;221;141;5
16.5;544;173;5
16.4;437;130;5
17.5;594;201;5
18.3;501;311;5
19.0;556;281;5
19.5;534;112;5
19.1;380;119;5
18.0;191;117;5
17.5;105;59;5
15.8;5;4;5
15.3;2;1;5
15.1;2;1;5
14.6;2;1;5
14.2;2;1;5
13.8;2;1;5
13.5;2;1;5
13.1;2;1;5
12.6;2;1;5
12.0;3;1;5
11.5;2;1;5
11.3;3;1;5
10.7;8;6;5
11.6;106;29;5
13.0;282;45;5
14.6;434;54;5
15.5;541;107;5
15.6;609;178;5
15.8;638;175;5
16.3;523;136;5
17.1;526;81;5
17.3;399;67;5
17.0;236;45;5
16.4;75;29;5
14.5;7;5;5
13.3;3;1;5
12.9;2;1;5
12.6;2;1;5
11.7;3;2;5
11.2;2;1;5
10.9;2;1;5
10.6;2;1;5
10.5;2;1;5
10.3;2;1;5
10.0;3;1;5
9.8;2;1;5
9.7;7;6;5
10.7;98;33;5
12.9;266;53;5
13.7;413;59;5
14.2;533;72;5
15.0;600;84;5
15.9;636;77;5
17.0;601;66;5
18.2;517;70;5
19.6;372;90;5
18.6;183;100;5
17.2;49;45;5
17.1;3;2;5
16.4;2;1;5
17.1;2;1;5
17.5;2;1;5
16.9;3;1;5
16.5;2;1;5
17.1;2;1;5
17.3;2;1;5
17.1;2;1;5
16.3;3;1;5
15.7;3;1;5
15.4;2;1;5
15.6;7;6;5
15.6;53;28;5
17.3;264;84;5
18.0;376;94;5
18.8;527;124;5
18.7;514;197;5
19.4;580;232;5
20.1;489;242;5
20.5;414;198;5
20.8;382;143;5
20.7;224;106;5
19.1;51;46;5
17.9;4;3;5
18.8;2;1;5
18.8;2;1;5
18.4;2;1;5
18.0;2;1;5
17.7;2;1;5
17.5;2;1;5
17.3;2;1;5
17.2;2;1;5
16.9;2;1;5
16.3;2;1;5
16.1;2;1;5
16.6;5;4;5
16.9;28;26;5
18.5;79;77;5
19.3;140;135;5
19.7;176;172;5
20.5;216;209;5
20.9;181;171;5
20.4;84;81;5
19.1;58;57;5
18.5;36;34;5
18.2;21;20;5
18.1;9;8;5
17.3;4;2;5
14.4;4;2;5
13.0;3;1;5
12.5;2;1;5
12.5;2;1;5
12.2;2;1;5
11.9;2;1;5
11.7;2;1;5
11.4;2;1;5
11.3;2;1;5
10.8;2;1;5
10.9;2;1;5
11.0;3;2;5
10.8;20;18;5
11.3;29;28;5
11.4;52;51;5
11.5;67;66;5
11.7;122;121;5
12.2;173;172;5
12.8;127;125;5
12.9;133;131;5
13.0;89;88;5
12.6;51;50;5
12.4;18;16;5
12.2;3;2;5
12.0;2;1;5
12.2;2;1;5
12.3;2;1;5
12.0;2;1;5
11.8;2;1;5
11.6;2;1;5
11.4;2;1;5
11.3;2;1;5
11.3;2;1;5
11.3;2;1;5
11.1;2;1;5
11.4;2;1;5
11.6;7;6;5
12.2;69;68;5
12.6;101;99;5
13.1;246;224;5
14.5;420;236;5
15.1;460;265;5
15.1;240;197;5
14.8;148;145;5
15.0;129;125;5
14.1;29;28;5
12.4;10;9;5
12.5;2;1;5
12.1;3;2;5
12.5;2;1;5
12.8;2;1;5
12.8;2;1;5
12.7;2;1;5
12.3;2;1;5
10.5;3;2;5
10.1;3;2;5
9.1;3;1;5
9.2;2;1;5
9.3;3;1;5
9.6;4;3;5
9.6;21;20;5
10.1;89;84;5
10.5;140;121;5
11.3;390;148;5
10.8;321;240;5
11.0;169;165;5
11.5;513;149;5
12.0;340;184;5
12.6;329;85;5
12.1;107;90;5
11.5;35;32;5
10.9;3;2;5
10.5;2;1;5
10.4;2;1;5
10.3;2;1;5
10.2;3;1;5
9.5;2;1;5
9.7;2;1;5
9.7;2;1;5
9.8;2;1;5
9.8;2;1;5
9.8;2;1;5
9.5;3;1;5
9.1;5;4;5
9.4;85;27;5
10.7;254;40;5
12.1;404;47;5
13.2;522;65;5
13.9;569;85;5
14.6;622;73;5
14.8;605;86;5
15.1;502;73;5
14.6;356;57;5
14.0;167;46;5
12.9;51;26;5
12.2;3;2;5
11.8;2;1;5
11.3;2;1;5
10.9;2;1;5
10.6;2;1;5
10.4;2;1;5
10.0;2;1;5
9.6;2;1;5
9.3;2;1;5
9.2;2;1;5
8.9;2;1;5
8.9;2;1;5
9.0;5;3;5
9.5;76;27;5
10.6;240;46;5
12.1;387;62;5
12.9;498;120;5
13.3;366;184;5
14.3;522;174;5
13.5;234;213;5
13.9;243;237;5
13.9;131;130;5
14.0;83;59;5
13.7;40;24;5
11.9;4;2;5
11.7;2;1;5
12.3;2;1;5
12.5;2;1;5
12.6;2;1;5
12.5;2;1;5
12.1;2;1;5
11.8;2;1;5
11.4;2;1;5
11.1;2;1;5
10.8;2;1;5
10.4;3;1;5
10.1;4;2;5
10.4;23;22;5
10.9;68;66;5
11.5;129;127;5
12.0;187;184;5
13.0;305;299;5
13.5;227;217;5
13.9;284;257;5
13.9;132;130;5
13.2;78;77;5
12.7;47;47;5
12.3;14;13;5
12.0;2;1;5
11.9;2;1;5
11.9;2;1;5
11.6;2;1;5
10.8;3;1;5
10.4;3;1;5
9.9;3;1;5
9.1;3;1;5
8.8;2;1;5
8.5;2;1;5
8.0;2;1;5
7.9;2;1;5
7.6;5;3;5
7.8;34;32;5
9.0;84;80;5
9.7;150;144;5
10.8;425;118;5
12.3;583;128;5
12.2;379;252;5
12.6;576;284;5
12.8;485;89;5
13.0;344;68;5
12.9;181;47;5
12.4;37;20;5
11.3;3;2;5
11.1;2;1;5
10.6;2;1;5
9.9;3;1;5
9.8;2;1;5
8.7;3;1;5
8.5;3;1;5
6.8;3;2;5
6.2;3;1;5
5.5;3;1;5
5.7;2;1;5
6.7;2;1;5
5.2;5;4;5
6.2;70;28;5
8.5;201;47;5
9.8;391;55;5
11.9;514;67;5
12.5;563;145;5
12.4;607;83;5
13.1;586;106;5
13.6;437;175;5
14.4;337;98;5
14.8;160;46;5
12.5;29;23;5
11.0;4;3;5
11.2;2;1;5
10.8;2;1;5
11.1;2;1;5
10.6;3;2;5
10.0;3;1;5
8.9;3;2;5
8.6;2;1;5
8.4;2;1;5
7.9;3;2;5
7.1;3;1;5
7.0;3;1;5
6.7;4;2;5
7.2;65;32;5
9.2;171;89;5
10.3;304;109;5
12.2;477;85;5
13.3;551;94;5
14.0;583;93;5
14.4;517;187;5
13.6;231;159;5
14.0;225;116;5
13.6;119;76;5
12.7;34;30;5
11.6;3;2;5
11.2;2;1;5
11.2;2;1;5
10.8;2;1;5
10.5;2;1;5
10.1;2;1;5
10.1;2;1;5
10.1;2;1;5
10.0;2;1;5
9.8;2;1;5
9.9;2;1;5
9.8;2;1;5
9.4;4;3;5
9.4;50;35;5
10.4;159;89;5
10.5;233;155;5
10.9;279;213;5
11.7;427;221;5
12.6;574;114;5
13.0;492;126;5
13.0;440;123;5
12.9;308;100;5
12.3;160;57;5
11.0;35;24;5
9.6;3;2;5
9.0;3;1;5
8.7;2;1;5
8.1;3;1;5
7.9;2;1;5
7.7;2;1;5
7.2;3;1;5
6.6;3;1;5
6.0;3;1;5
5.9;3;1;5
5.8;2;1;5
5.2;3;1;5
5.3;4;2;5
5.7;61;23;5
7.4;216;42;5
9.6;370;51;5
9.8;485;68;5
10.0;548;79;5
10.6;570;71;5
11.0;538;69;5
11.6;450;71;5
11.9;309;64;5
12.2;152;46;5
11.3;30;19;5
9.5;3;2;5
8.6;3;1;5
8.0;3;1;5
7.7;2;1;5
7.4;3;1;5
7.1;3;1;5
6.8;3;1;5
6.5;3;1;5
6.2;3;1;5
6.4;2;1;5
6.4;3;1;5
6.1;3;1;5
6.0;4;2;5
6.4;59;24;5
8.9;217;53;5
9.9;328;73;5
10.5;476;96;5
11.4;534;94;5
11.8;538;123;5
12.3;466;150;5
13.1;439;96;5
13.3;282;103;5
13.4;155;81;5
12.1;19;17;5
11.6;3;1;5
11.2;2;1;5
10.7;2;1;5
10.3;2;1;5
9.6;3;2;5
9.6;2;1;5
9.2;3;1;5
9.6;2;1;5
8.7;3;1;5
8.5;2;1;5
8.7;2;1;5
8.0;3;1;5
7.6;3;2;5
7.8;55;24;5
10.0;202;43;5
11.0;347;58;5
11.5;463;75;5
12.0;527;84;5
12.6;549;78;5
13.0;515;77;5
13.5;431;76;5
14.2;293;64;5
14.0;138;46;5
12.8;23;16;5
11.6;3;1;5
11.0;3;1;5
10.4;3;1;5
10.0;2;1;5
9.4;3;1;5
8.9;2;1;5
8.7;2;1;5
8.4;2;1;5
8.2;2;1;5
7.7;3;1;5
7.4;2;1;5
7.5;2;1;5
7.6;3;2;5
7.9;55;28;5
10.1;222;88;5
11.2;362;74;5
11.6;468;76;5
12.0;532;84;5
