;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand
22;0;ST;46.5098019;6.6617476;60.0;0.0;66.0;2.14594805517205;24.0;0.2962962962962963;portrait;south;tilt+30;0.0;0.0;0.0;19395.86;0.12019893370921665;10009.448609600018;19865.80048757675;83274.02166324301
23;0;PVT;46.5098019;6.6617476;60.0;0.0;66.0;2.14594805517205;24.0;0.2962962962962963;portrait;south;tilt+30;0.5468934303142172;21992.972250162165;6521281.079365281;40214.36541581075;0.1563169050633884;13017.137338579707;26085.124317461123;83274.02166324301
24;0;PV;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;40.0;0.49382716049382713;portrait;long;tilt;0.2509949619387666;11835.38310842088;20938.895237940334;47153.867221081004;0.0;0.0;0.0;83274.02166324301
25;0;ST;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;40.0;0.49382716049382713;portrait;long;tilt;0.0;0.0;0.0;19395.86;0.2059184607155574;17147.65835848898;69752.88064084818;83274.02166324301
26;0;PVT;46.5098019;6.6617476;60.0;60.0;26.0;1.0297481116299227;40.0;0.49382716049382713;portrait;long;tilt;0.5471380395575342;22002.809055657;20938895.237940338;40214.36541581075;0.24820890847017568;20669.35402095531;83755.58095176134;83274.02166324301
27;0;PV;46.5098019;6.6617476;60.0;60.0;7.0;0.6;48.0;0.5925925925925926;portrait;long;max4dist;0.28724221887724877;13544.581449226476;28434.285752439744;47153.867221081004;0.0;0.0;0.0;83274.02166324301
28;0;ST;46.5098019;6.6617476;60.0;60.0;7.0;0.6;48.0;0.5925925925925926;portrait;long;max4dist;0.0;0.0;0.0;19395.86;0.2388086759486945;19886.558854321967;95757.6233336991;83274.02166324301
29;0;PVT;46.5098019;6.6617476;60.0;60.0;7.0;0.6;48.0;0.5925925925925926;portrait;long;max4dist;0.5471380395575342;22002.809055657;28434285.752439745;40214.36541581075;0.2802835044759939;23340.334623583585;113737.14300975898;83274.02166324301
30;0;PV;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;32.0;0.3950617283950617;portrait;long;tilt+10;0.22156235247449568;10447.521749772717;15605.810625061249;47153.867221081004;0.0;0.0;0.0;83274.02166324301
31;0;ST;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;32.0;0.3950617283950617;portrait;long;tilt+10;0.0;0.0;0.0;19395.86;0.18366937612367717;15294.88760619742;51634.37425184084;83274.02166324301
32;0;PVT;46.5098019;6.6617476;60.0;60.0;36.0;1.3807267153084744;32.0;0.3950617283950617;portrait;long;tilt+10;0.5471380395575342;22002.809055657;15605810.625061247;40214.36541581075;0.222082047769757;18493.665256996115;62423.242500244996;83274.02166324301
33;0;PV;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;32.0;0.3950617283950617;portrait;long;tilt+20;0.2141604795698403;10098.49481763928;14514.938429268883;47153.867221081004;0.0;0.0;0.0;83274.02166324301
34;0;ST;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;32.0;0.3950617283950617;portrait;long;tilt+20;0.0;0.0;0.0;19395.86;0.17823303088552872;14842.18127506698;47669.872295250294;83274.02166324301
35;0;PVT;46.5098019;6.6617476;60.0;60.0;46.0;1.689752636423808;32.0;0.3950617283950617;portrait;long;tilt+20;0.547137865547557;22002.80205795619;14514938.429268884;40214.36541581075;0.2167887763050782;18052.873254377024;58059.75371707553;83274.02166324301
